subj,trial,condition,target,fb_true,respond,error,trial_duration,fb_time,fb,conf,fb_offset,viewAmount
Test_31,123,FB,281.82971,279.7062,-310.54489,28.71518,42.03333333,14.46666667,13.84184,0.6839976,-265.86436,0
Test_31,124,FB,-69.2621,119.2078,211.4822,142.2201,25.01666667,9.566666667,13.13769,0.654998,-106.07011,0
Test_31,125,FB,-223.3831,16.38984,387.5214,164.1383,39.44166667,15.38333333,23.13955,0.7059973,6.74971,0
Test_31,126,FB,343.7649,299.418,-457.3821,113.6172,46.84166667,18.25,-58.87822,0.6449981,-358.29622,0
Test_31,127,FB,-66.36765,67.40281,188.6865,122.31885,26.875,9.658333333,-10.06762,0.6339983,-77.47043,0
Test_31,128,FB,167.17297,317.9733,-246.33405,79.16108,28.05,12.40833333,0,0.7019974,-317.9733,0
Test_31,129,FB,-21.5241,104.5285,143.75092,122.22682,18.25833333,3.825,-2.180935,0.7849963,-106.709435,0
Test_31,130,FB,-78.851,334.67,187.06802,108.21702,25.28333333,10.00833333,-15.45586,0.5999987,-350.12586,0
Test_31,131,FB,-50.535,197.9174,207.3447,156.8097,31.85,6.041666667,18.71098,0.7439969,-179.20642,0
Test_31,132,FB,332.511829,93.23649,-418.366865,85.855036,45.65,17.6,-25.74459,0.6889976,-118.98108,0
Test_31,133,FB,-123.471,192.4527,192.7962,69.3252,26.85,9.458333333,0,0.655998,-192.4527,0
Test_31,134,FB,-154.4029,48.50616,321.81558,167.41268,30.65,10.01666667,41.73067,0.6249984,-6.77549,0
Test_31,135,FB,236.64373,354.2742,-430.13066,193.48693,38.975,11.96666667,60.4965,0.7009974,-293.7777,0
Test_31,136,FB,157.2556,63.9542,-240.4771,83.2215,36.35,10.90833333,-9.996746,0.6449981,-73.950946,0
Test_31,137,FB,-105.4217,208.2564,194.7197,89.298,27.775,11.03333333,3.4372,0.6089986,-204.8192,0
Test_31,138,FB,271.7699,72.90732,-394.1145,122.3446,46.13333333,17.16666667,0,0.653998,-72.90732,0
Test_31,139,FB,-342.8578,177.1118,510.68988,167.83208,52.675,17.975,25.69643,0.6619979,-151.41537,0
Test_31,140,FB,-13.6561,140.6721,161.3744,147.7183,23.425,3.533333333,12.63717,0.6949975,-128.03493,0
Test_31,141,FB,350.032,255.5825,-421.84434,71.81234,51.75833333,19.55833333,11.13013,0.657998,-244.45237,0
Test_31,142,FB,-172.6989,52.03584,335.37613,162.67723,47.225,17.51666667,32.48382,0.6879976,-19.55202,0
Test_31,143,FB,-224.28995,346.4787,390.3694,166.07945,54.44166667,17.425,0,0.6599979,-346.4787,0
Test_31,144,FB,202.2407,257.0172,-342.88062,140.63992,42.68333333,15.56666667,-11.35254,0.656998,-268.36974,0
Test_31,145,FB,309.62447,2.882623,-390.02906,80.40459,44.70833333,16.29166667,-23.54605,0.3870015,-26.428673,0
Test_31,146,FB,-304.40411,142.6862,446.77537,142.37126,49.61666667,15.66666667,15.2139,0.6019987,-127.4723,0
Test_31,147,FB,-261.4521,76.24262,-11.1636,-272.6157,38.7,38.7,-13.00061,0.3550019,-89.24323,0
Test_31,148,FB,-63.6613,301.2689,187.03424,123.37294,35.38333333,14.28333333,-18.40845,0.651998,-319.67735,0
Test_31,149,FB,-9.0261,184.1542,111.4533,102.4272,21.95,3.541666667,4.05733,0.6689978,-180.09687,0
Test_31,150,FB,-112.6746,48.63157,244.45584,131.78124,36.85,10.29166667,0,0.6619979,-48.63157,0
Test_31,151,FB,-313.07349,309.6541,373.32003,60.24654,44.43333333,22.14166667,19.11094,0.6789977,-290.54316,0
Test_31,152,FB,-116.3385,128.7443,306.1239,189.7854,32.25833333,9.491666667,-3.948348,0.6269984,-132.692648,0
Test_31,153,FB,263.98408,58.52672,-373.82748,109.8434,43.79166667,15.93333333,61.99132,0.6349983,3.4646,0
Test_31,154,FB,302.63255,174.5254,-339.33321,36.70066,38.25,18.25833333,2.53616,0.6499981,-171.98924,0
Test_31,155,FB,133.658,328.9216,-229.353441,95.695441,52.06666667,24.85833333,-17.06133,0.6349983,-345.98293,0
Test_31,156,FB,301.247214,87.67572,-425.1835,123.936286,52.03333333,22.05,-0.6944647,0.6269984,-88.3701847,0
Test_31,157,FB,-138.7198,192.9048,281.03054,142.31074,37.59166667,15.2,-6.935989,0.6899976,-199.840789,0
Test_31,158,FB,307.7463,75.61877,-369.5013,61.755,35.38333333,14.38333333,41.08635,0.6999974,-34.53242,0
Test_31,159,FB,-334.3289,227.608,383.9085,49.5796,46.75,21.4,14.81204,0.657998,-212.79596,0
Test_31,160,FB,-127.13905,27.06914,190.09634,62.95729,31.65,10.01666667,-16.21802,0.6889976,-43.28716,0
Test_31,161,FB,236.79553,120.1681,-365.8718,129.07627,40.925,15.39166667,17.8099,0.6699978,-102.3582,0
Test_31,162,FB,-135.2653,227.5468,301.2039,165.9386,34.44166667,9.341666667,21.08168,0.6899976,-206.46512,0
Test_31,163,FB,131.44834,149.2834,-289.48459,158.03625,32.775,10.575,-25.69169,0.7159972,-174.97509,0
Test_31,164,FB,-241.1461,251.4445,357.3049,116.1588,48.225,16.48333333,6.531033,0.7689965,-244.913467,0
Test_31,165,FB,-134.3169,160.7978,293.17552,158.85862,36.2,9.833333333,-51.70539,0.7239971,-212.50319,0
Test_31,166,FB,330.8214,57.87337,-460.3016,129.4802,52.11666667,20.2,5.843741,0.7599967,-52.029629,0
Test_31,167,FB,-58.2943,168.3519,176.4346,118.1403,25.19166667,4.75,14.44325,0.730997,-153.90865,0
Test_31,168,FB,168.1604,37.22569,-274.7643,106.6039,35.65,14.925,8.208053,0.7629966,-29.017637,0
Test_31,169,FB,326.0013,177.3499,-388.7864,62.7851,57.34166667,21.725,14.0394,0.7529967,-163.3105,0
Test_31,170,FB,-241.25807,353.9908,393.161103,151.903033,53.14166667,19.18333333,-11.08277,0.6629979,-365.07357,0
Test_31,171,FB,-161.463,284.274,234.90996,73.44696,25.1,9.283333333,-17.27272,0.7159972,-301.54672,0
Test_31,172,FB,-26.35265,135.651,190.2033,163.85065,29.91666667,7.983333333,26.84988,0.7939962,-108.80112,0
Test_31,173,FB,-156.712,41.53972,293.7756,137.0636,34.25833333,12.05833333,0,0.6699978,-41.53972,0
Test_31,174,FB,159.709408,297.7357,-302.15786,142.448452,38.09166667,17.55,-13.81993,0.6789977,-311.55563,0
Test_31,175,FB,-313.9925,44.12686,402.3771,88.3846,42.5,16.78333333,-1.120399,0.6859976,-45.247259,0
Test_31,176,FB,93.3512,258.4215,-200.4815,107.1303,26.48333333,10.48333333,-10.87399,0.6769977,-269.29549,0
Test_31,177,FB,278.05537,31.85479,-397.20301,119.14764,43.55,16.80833333,40.38543,0.6389982,8.53064,0
Test_31,178,FB,189.67237,149.8151,-298.73615,109.06378,38.23333333,13.075,16.28636,0.7269971,-133.52874,0
Test_31,179,FB,44.90401,282.8446,-135.681451,90.777441,44.16666667,8.633333333,67.68359,0.3270022,-215.16101,0
Test_31,180,FB,134.99023,108.2174,-315.0089,180.01867,42.03333333,9.55,-13.94441,0.6639979,-122.16181,0
Test_31,181,FB,251.1657,119.7759,-333.3468,82.1811,33.24166667,14.55833333,-11.89784,0.6349983,-131.67374,0
Test_31,182,FB,4.5427,264.5207,-78.9955,74.4528,16.525,1.516666667,-22.83182,0.7929962,-287.35252,0
Test_31,183,FB,-303.8617,62.42658,443.5426,139.6809,40.46666667,12.425,20.1649,0.7099973,-42.26168,0
Test_31,184,FB,20.1971,347.0009,-98.2104,78.0133,19.63333333,4.558333333,20.41084,0.7689965,-326.59006,0
Test_31,185,FB,-243.72913,189.2369,468.69814,224.96901,51.575,15.59166667,56.29955,0.731997,-132.93735,0
Test_31,186,FB,298.70662,187.4607,-426.84061,128.13399,52.96666667,17.41666667,-10.93992,0.6729978,-198.40062,0
Test_31,187,FB,183.05832,292.3384,-264.12525,81.06693,34.25833333,11.68333333,25.82857,0.7379969,-266.50983,0
Test_31,188,FB,-129.4504,99.56286,293.0236,163.5732,39.625,10.10833333,52.64441,0.6909975,-46.91845,0
Test_31,189,FB,-63.47327,51.84666,207.876697,144.403427,28.8,7.425,19.81598,0.6629979,-32.03068,0
Test_31,190,FB,-196.36993,316.1884,305.5055,109.13557,33.325,10.65833333,-19.87288,0.6759977,-336.06128,0
Test_31,191,noFB,221.0639,211.912,-368.0728,147.0089,57.125,57.125,0,0.6769977,-211.912,0
Test_31,192,noFB,66.869,328.2019,-158.1994,91.3304,23.79166667,23.79166667,0,0.7019974,-328.2019,0
Test_31,193,noFB,-354.5547,105.6812,565.722047,211.167347,61.09166667,61.09166667,0,0.811996,-105.6812,0
Test_31,194,noFB,126.959413,67.80458,-262.1985,135.239087,33.88333333,33.88333333,0,0.6759977,-67.80458,0
Test_31,195,noFB,306.2527,211.6019,-403.9006,97.6479,42.025,42.025,0,0.7219971,-211.6019,0
Test_31,196,noFB,-21.228,16.97568,128.1221,106.8941,18.075,18.075,0,0.7589967,-16.97568,0
Test_31,197,noFB,35.10027,250.6082,-166.44298,131.34271,23.18333333,23.18333333,0,0.7179972,-250.6082,0
Test_31,198,noFB,-341.6461,33.29414,515.9661,174.32,53.96666667,53.96666667,0,0.651998,-33.29414,0
Test_31,199,noFB,-184.84534,346.6999,280.1598,95.31446,49.93333333,49.93333333,0,0.6939975,-346.6999,0
Test_31,200,noFB,-315.80124,215.8036,441.26955,125.46831,55.18333333,55.18333333,0,0.7699965,-215.8036,0
Test_32_01,1,noFB,70.59735,262.6026,-103.78343,33.18608,29.70675,29.70675,0,0.4570006,-262.6026,0
Test_32_01,2,noFB,-564.9825,78.64448,262.33857,-302.64393,56.28166667,56.28166667,0,0.4530006,-78.64448,0
Test_32_01,3,noFB,-352.85562,309.0972,377.1445,24.28888,73.78,73.78,0,0.5289996,-309.0972,0
Test_32_01,4,noFB,335.13239,150.3033,-370.83957,35.70718,63.96333333,63.96333333,0,0.4610005,-150.3033,0
Test_32_01,5,noFB,-269.52833,319.4708,296.85424,27.32591,52.07666667,52.07666667,0,0.4540006,-319.4708,0
Test_32_01,6,noFB,297.13489,171.9734,-339.81902,42.68413,64.52083333,64.52083333,0,0.420001,-171.9734,0
Test_32_01,7,noFB,-188.56188,326.9138,208.04675,19.48487,49.21833333,49.21833333,0,0.4450007,-326.9138,0
Test_32_01,8,noFB,96.09541,176.3407,-127.55567,31.46026,21.39,21.39,0,0.5529993,-176.3407,0
Test_32_01,9,noFB,-75.9990396,348.6554,104.21614,28.2171004,17.50166667,17.50166667,0,0.5509993,-348.6554,0
Test_32_01,10,noFB,5.17052,183.3014,-25.76639,20.59587,11.485,11.485,0,0.5859989,-183.3014,0
Test_32_01,11,FB,203.37608,358.0114,-197.7598,-5.61628,34.80416667,18.70833333,22.69069,0.5999987,-335.32071,0
Test_32_01,12,FB,-351.0914,193.48,369.3613,18.2699,70.53333333,33.0475,-14.42138,0.5689991,-207.90138,0
Test_32_01,13,FB,-326.432,9.404361,392.4648,66.0328,73.4025,33.33916667,26.10211,0.4520006,16.697749,0
Test_32_01,14,FB,-152.441939,247.3557,211.7123,59.270361,25.18916667,10.11083333,19.79349,0.5449994,-227.56221,0
Test_32_01,15,FB,200.97845,103.6591,-221.14196,20.16351,32.9625,15.93833333,-18.44626,0.4600005,-122.10536,0
Test_32_01,16,FB,133.9591,254.6666,-176.9457,42.9866,32.12333333,15.18916667,0,0.4470007,-254.6666,0
Test_32_01,17,FB,198.2891,63.7271,-156.223,-42.0661,37.5825,25.3725,30.60739,0.3980013,-33.11971,0
Test_32_01,18,FB,20.6044,256.0819,-50.0548,29.4504,14.25833333,4.173333333,-5.829051,0.654998,-261.910951,0
Test_32_01,19,FB,119.7212,64.01328,-171.6994,51.9782,29.25916667,10.1075,-15.84466,0.5549993,-79.85794,0
Test_32_01,20,FB,225.97934,221.8678,-256.77496,30.79562,49.35916667,19.65,0.5786265,0.5959988,-221.2891735,0
Test_32_01,21,FB,35.74168,322.5901,34.91004,70.65172,22.32166667,22.32166667,-1.454756,0.4290009,-324.044856,0
Test_32_01,22,FB,55.41425,145.9521,-54.01014,-1.40411,18.05833333,7.418333333,20.95942,0.4480007,-124.99268,0
Test_32_01,23,FB,-5.31151,341.4611,40.80707,35.49556,16.76416667,3.2475,22.07325,0.5499994,-319.38785,0
Test_32_01,24,FB,-331.07417,186.0195,314.79934,-16.27483,47.73583333,24.99916667,-21.42497,0.4450007,-207.44447,0
Test_32_01,25,FB,199.44197,5.362802,-250.46094,51.01897,40.0825,16.58666667,-34.72503,0.4390008,-40.087832,0
Test_32_01,26,FB,300.98119,134.1295,-304.40912,3.42793,37.86166667,16.76166667,11.1678,0.4150011,-122.9617,0
Test_32_01,27,FB,293.17169,308.7398,-356.2183,63.04661,55.08916667,19.46166667,-18.12729,0.4370008,-326.86709,0
Test_32_01,28,FB,156.2534,69.01351,-180.634,24.3806,27.77666667,11.215,33.25879,0.4410008,-35.75472,0
Test_32_01,29,FB,173.9915,257.4007,-201.4924,27.5009,27.40416667,11.86333333,7.902647,0.5469994,-249.498053,0
Test_32_01,30,FB,266.4767,63.54819,-273.9369,7.4602,38.2325,17.785,16.81803,0.4160011,-46.73016,0
Test_32_01,31,FB,286.8603,249.0112,-299.2902,12.4299,47.75416667,22.51416667,24.50367,0.4270009,-224.50753,0
Test_32_01,32,FB,-138.0744,76.94153,155.5489,17.4745,23.4225,10.8475,-29.75157,0.5529993,-106.6931,0
Test_32_01,33,FB,89.40307,250.6529,-108.77169,19.36862,16.38583333,7.975,-2.358591,0.5869989,-253.011491,0
Test_32_01,34,FB,-255.9754,64.83613,285.90053,29.92513,34.16416667,16.30666667,0,0.425001,-64.83613,0
Test_32_01,35,FB,107.19886,259.2418,-112.320998,5.122138,21.66666667,8.9025,27.07821,0.576999,-232.16359,0
Test_32_01,36,FB,97.71533,85.09342,-125.3912,27.67587,16.6775,5.945,5.60838,0.421001,-79.48504,0
Test_32_01,37,FB,-243.7161,259.8599,276.782181,33.066081,41.9675,13.7525,4.911304,0.5929988,-254.948596,0
Test_32_01,38,FB,-17.181666,101.8108,67.83156,50.649894,13.33333333,2.874166667,15.86594,0.6169985,-85.94486,0
Test_32_01,39,FB,-209.54759,304.8868,262.60768,53.06009,33.41833333,11.49083333,12.3024,0.4150011,-292.5844,0
Test_32_01,40,FB,-173.814,161.0105,221.3306,47.5166,32.4975,13.0775,5.530828,0.4390008,-155.479672,0
Test_32_01,41,FB,145.7582,246.9854,-162.4675,16.7093,27.31666667,11.8675,32.51018,0.5629992,-214.47522,0
Test_32_01,42,FB,307.2391,77.27075,-360.5054,53.2663,47.38833333,17.59166667,-6.8691,0.5549993,-84.13985,0
Test_32_01,43,FB,-351.5392,218.6282,417.756733,66.217533,56.92416667,19.54333333,32.47663,0.4420007,-186.15157,0
Test_32_01,44,FB,195.12982,112.6425,-299.7319,104.60208,37.76083333,9.919166667,-58.88732,0.4390008,-171.52982,0
Test_32_01,45,FB,-67.1403,204.6482,109.2025,42.0622,23.855,6.095833333,-32.93192,0.4550006,-237.58012,0
Test_32_01,46,FB,226.1405,32.6609,-256.2088,30.0683,32.86583333,14.545,-4.063452,0.6039987,-36.724352,0
Test_32_01,47,FB,-153.3639,202.7112,204.648,51.2841,26.76666667,10.29666667,12.14297,0.5969988,-190.56823,0
Test_32_01,48,FB,-126.7918,46.67926,217.948275,91.156475,27.87166667,8.531666667,40.33328,0.5709991,-6.34598,0
Test_32_01,49,FB,-265.78628,264.1061,318.23124,52.44496,39.25333333,14.63833333,15.29074,0.4540006,-248.81536,0
Test_32_01,50,FB,-23.036816,123.4534,52.32248,29.285664,11.30083333,3.341666667,0,0.5989987,-123.4534,0
Test_32_01,51,FB,-170.62838,306.3358,201.894,31.26562,28.42416667,11.58416667,-19.30328,0.4470007,-325.63908,0
Test_32_01,52,FB,-315.80339,127.9895,348.60415,32.80076,43.8775,18.88916667,-12.99067,0.5679991,-140.98017,0
Test_32_01,53,FB,-189.64,316.328,210.08225,20.44225,29.71916667,11.1225,-24.18512,0.426001,-340.51312,0
Test_32_01,54,FB,341.58544,133.7361,-366.73155,25.14611,43.975,17.79166667,19.04497,0.5569993,-114.69113,0
Test_32_01,55,FB,-332.30013,289.2144,365.93861,33.63848,45.525,16.575,-25.64419,0.5389995,-314.85859,0
Test_32_01,56,FB,177.64137,117.3764,-245.0407,67.39933,27.125,9.916666667,-16.28403,0.5709991,-133.66043,0
Test_32_01,57,FB,-237.68534,248.5658,387.13119,149.44585,51.575,12.98333333,32.00764,0.5519993,-216.55816,0
Test_32_01,58,FB,-143.71335,184.9518,184.1371,40.42375,27.03333333,10.475,-21.06884,0.4410008,-206.02064,0
Test_32_01,59,FB,-336.8368,19.60943,406.4312,69.5944,56.56666667,24.36666667,6.741576,0.579999,-12.867854,0
Test_32_01,60,FB,134.1702,250.8275,-200.5425,66.3723,25.19166667,9,-20.77351,0.5609992,-271.60101,0
Test_32_01,61,FB,-292.817,25.28206,328.2611,35.4441,55.06666667,31.00833333,-9.470084,0.576999,-34.752144,0
Test_32_01,62,FB,145.7097,237.0752,-192.596,46.8863,23.79166667,8.9,11.02831,0.5,-226.04689,0
Test_32_01,63,FB,-20.1881,41.4945,56.3847,36.1966,11.39166667,2.691666667,-19.79737,0.5,-61.29187,0
Test_32_01,64,FB,116.6144,204.948,-171.63802,55.02362,26.11666667,10.94166667,0,0.5419995,-204.948,0
Test_32_01,65,FB,-315.22921,2.998736,380.27,65.04079,45.91666667,16.5,7.118186,0.5369995,4.11945,0
Test_32_01,66,FB,-32.3415,239.869,53.7589,21.4174,21.2,4.275,42.38909,0.4180011,-197.47991,0
Test_32_01,67,FB,-46.3923,90.22973,87.67332,41.28102,17.31666667,5.566666667,-8.481707,0.5919988,-98.711437,0
Test_32_01,68,FB,-53.3441,267.1619,109.95586,56.61176,18.51666667,5.008333333,-64.25594,0.4380008,-331.41784,0
Test_32_01,69,FB,-46.6202,117.4525,110.1134,63.4932,16.125,5.116666667,19.86769,0.5669991,-97.58481,0
Test_32_01,70,FB,-152.0069,320.6123,209.00726,57.00036,18.34166667,7.241666667,2.323931,0.4400008,-318.288369,0
Test_32_01,71,FB,306.1272,171.9232,-379.6804,73.5532,39.70833333,13.98333333,-17.1475,0.4410008,-189.0707,0
Test_32_01,72,FB,226.17464,293.5494,-270.5933,44.41866,35.71666667,13.90833333,14.7725,0.4390008,-278.7769,0
Test_32_01,73,FB,-116.60976,96.65109,163.70226,47.0925,19.45,6.308333333,-25.15624,0.5659992,-121.80733,0
Test_32_01,74,FB,-175.20048,282.1976,235.623,60.42252,24.53333333,9.083333333,0,0.4450007,-282.1976,0
Test_32_01,75,FB,-346.3593,131.8163,434.386,88.0267,45.8,16.675,36.46845,0.4390008,-95.34785,0
Test_32_01,76,FB,-75.944,26.39089,105.9155,29.9715,12.775,5.383333333,-7.913078,0.5469994,-34.303968,0
Test_32_01,77,FB,-11.7305,205.4807,48.8603,37.1298,12.225,2.875,-22.56191,0.5699991,-228.04261,0
Test_32_01,78,FB,251.0263,26.02202,-304.9534,53.9271,36.2,12.7,0,0.4500006,-26.02202,0
Test_32_01,79,FB,312.2065,174.6225,-357.0722,44.8657,39.70833333,14.73333333,27.58803,0.5,-147.03447,0
Test_32_01,80,FB,-349.3819,346.7537,391.059,41.6771,38.79166667,17.88333333,0,0.5,-346.7537,0
Test_32_01,81,FB,-249.6265,121.5976,371.8654,122.2389,37.5,11.31666667,35.17358,0.4360008,-86.42402,0
Test_32_01,82,FB,317.2614,42.97675,-330.7052,13.4438,35.18333333,16.125,26.10207,0.4450007,-16.87468,0
Test_32_01,83,FB,310.8024,231.9954,-342.7237,31.9213,45.625,17.86666667,26.0577,0.5,-205.9377,0
Test_32_01,84,FB,117.36097,49.78136,-185.7107,68.34973,23.125,6.958333333,-24.90583,0.4380008,-74.68719,0
Test_32_01,85,FB,-337.829,191.4297,409.1963,71.3673,34.35,13.25,6.414653,0.5819989,-185.015047,0
Test_32_01,86,FB,208.7881,58.69205,-273.2733,64.4852,26.10833333,9.275,3.321074,0.5539993,-55.370976,0
Test_32_01,87,FB,294.409,223.7734,-315.8773,21.4683,40.91666667,15.75,47.7176,0.4430007,-176.0558,0
Test_32_01,88,FB,-113.9704,54.31537,194.648974,80.678574,21.94166667,7.041666667,15.4264,0.5709991,-38.88897,0
Test_32_01,89,FB,163.50088,273.0053,-219.7379,56.23702,20.75,7.7,6.955337,0.5389995,-266.049963,0
Test_32_01,90,FB,99.28614,75.82921,-141.2701,41.98396,14.175,4.925,17.59577,0.5579993,-58.23344,0
Test_32_01,91,FB,94.42775,264.3272,-103.16233,8.73458,13.61666667,3.991666667,24.44915,0.5609992,-239.87805,0
Test_32_01,92,FB,36.42973,101.3494,-118.6401,82.21037,14.35833333,2.325,-22.65461,0.4420007,-124.00401,0
Test_32_01,93,FB,-19.9221,268.7471,82.89743,62.97533,13.625,3.258333333,-36.42089,0.5,-305.16799,0
Test_32_01,94,FB,-241.15584,105.1544,295.14426,53.98842,30.175,10.1,-5.892808,0.4290009,-111.047208,0
Test_32_01,95,FB,183.83288,303.058,-206.77403,22.94115,39.15,17.13333333,0,0.5389995,-303.058,0
Test_32_01,96,FB,113.41017,110.7762,-172.8351,59.42493,36.94166667,14.64166667,-27.99554,0.5479994,-138.77174,0
Test_32_01,97,FB,281.7435,251.0069,-283.899,2.1555,61.08333333,29.34166667,20.20498,0.5519993,-230.80192,0
Test_32_01,98,FB,-123.0528,80.09007,173.2373,50.1845,38.60833333,17.975,0,0.5379995,-80.09007,0
Test_32_01,99,FB,303.26816,300.0911,-332.44757,29.17941,52.85833333,25.28333333,4.498718,0.4420007,-295.592382,0
Test_32_01,100,FB,-220.5156,106.0115,260.3327,39.8171,34.06666667,15.65833333,4.228546,0.4160011,-101.782954,0
Test_32_01,101,FB,-207.6024,62.20588,219.9509,12.3485,31.575,15.10833333,-37.50953,0.4320009,-99.71541,0
Test_32_01,102,FB,351.0848,246.6081,-392.7484,41.6636,63.96666667,28.99166667,0,0.5289996,-246.6081,0
Test_32_01,103,FB,-203.6427,37.25236,275.4772,71.8345,38.60833333,14.275,20.62898,0.4440007,-16.62338,0
Test_32_01,104,FB,-344.0382,268.4886,416.0617,72.0235,59.15833333,23.25,21.73689,0.5529993,-246.75171,0
Test_32_01,105,FB,313.0576,154.8508,-419.5278,106.4702,47.4,18.44166667,-42.84129,0.4290009,-197.69209,0
Test_32_01,106,FB,340.3479,250.002,-444.86061,104.51271,57.20833333,19.26666667,-27.86503,0.4440007,-277.86703,0
Test_32_01,107,FB,78.86956,0.6980554,-76.9598,-1.90976,28.61666667,14.925,28.66874,0.5669991,27.9706846,0
Test_32_01,108,FB,36.0197,211.0977,-79.1819,43.1622,22.49166667,7.691666667,0,0.5709991,-211.0977,0
Test_32_01,109,FB,326.84528,18.61493,-405.31516,78.46988,55.90833333,23.175,-35.15542,0.5,-53.77035,0
Test_32_01,110,FB,253.95037,134.3585,-349.1855,95.23513,44.44166667,13.99166667,-57.47858,0.4490007,-191.83708,0
Test_32_01,111,FB,-319.73702,243.1956,384.293484,64.556464,42.3,16.48333333,0,0.4400008,-243.1956,0
Test_32_01,112,FB,272.14075,110.8979,-295.89185,23.7511,36.475,14.925,14.91816,0.4290009,-95.97974,0
Test_32_01,113,FB,-228.0514,267.8195,262.6675,34.6161,26.56666667,11.675,-18.57626,0.5589992,-286.39576,0
Test_32_01,114,FB,53.6633796,90.33012,-131.80383,78.1404504,22.5,8.525,-19.12842,0.4450007,-109.45854,0
Test_32_01,115,FB,-130.8327,237.2208,211.04617,80.21347,22.95,9.441666667,18.40962,0.4410008,-218.81118,0
Test_32_01,116,FB,238.88394,104.7691,-262.719735,23.835795,34.16666667,14.375,14.78879,0.5829989,-89.98031,0
Test_32_01,117,FB,-14.048465,276.2994,66.150823,52.102358,27.13333333,12.79166667,-11.72364,0.5659992,-288.02304,0
Test_32_01,118,FB,-282.2525,88.99171,288.8827,6.6302,40.55833333,16.68333333,-9.344584,0.5589992,-98.336294,0
Test_32_01,119,FB,41.04346,291.1335,-79.14462,38.10116,24.25833333,12.14166667,-4.277497,0.5,-295.410997,0
Test_32_01,120,FB,270.25332,111.5269,-311.63094,41.37762,56.075,21.4,-24.5223,0.4110011,-136.0492,0
Test_32_01,121,FB,-348.5138,337.7684,392.93731,44.42351,61.18333333,30.00833333,1.196426,0.4290009,-336.571974,0
Test_32_01,122,FB,288.26676,208.1023,-295.02249,6.75573,37.225,17.88333333,33.05945,0.5509993,-175.04285,0
Test_32_01,123,FB,259.53572,45.17426,-271.04785,11.51213,37.04166667,19.1,19.97729,0.5679991,-25.19697,0
Test_32_01,124,FB,-173.7587,231.859,218.5495,44.7908,28.60833333,12.14166667,-14.50916,0.424001,-246.36816,0
Test_32_01,125,FB,-120.63547,81.41138,173.15152,52.51605,30.45833333,11.4,-4.17937,0.5679991,-85.59075,0
Test_32_01,126,FB,170.672192,289.32,-199.31525,28.643058,25.55,10.85,5.139638,0.5869989,-284.180362,0
Test_32_01,127,FB,111.3941,93.48211,-126.5663,15.1722,19.54166667,8.725,21.8491,0.4340008,-71.63301,0
Test_32_01,128,FB,333.4193,294.2942,-358.9099,25.4906,46.00833333,20.84166667,26.05934,0.4120011,-268.23486,0
Test_32_01,129,FB,188.5619,115.2175,-235.12255,46.56065,37.86666667,16.025,-26.05408,0.5519993,-141.27158,0
Test_32_01,130,FB,-283.2349,252.9798,280.7013,-2.5336,39.70833333,20.46666667,-22.12355,0.4500006,-275.10335,0
Test_32_01,131,FB,-299.0026,82.74059,359.5428,60.5402,49.25,21.30833333,20.66171,0.5589992,-62.07888,0
Test_32_01,132,FB,21.6397,327.5923,-62.5876,40.9479,21.85,13.625,-2.657377,0.5679991,-330.249677,0
Test_32_01,133,FB,103.7462,145.1325,-115.2479,11.5017,22.49166667,13.15,-8.225524,0.6159985,-153.358024,0
Test_32_01,134,FB,-354.1778,315.2828,436.9551,82.7773,53.6,22.05,25.57338,0.576999,-289.70942,0
Test_32_01,135,FB,295.6511,215.5513,-312.4931,16.842,57.20833333,24.26666667,-52.54276,0.4350008,-268.09406,0
Test_32_01,136,FB,157.8492,58.46988,-193.6169,35.7677,32.13333333,12.7,27.19616,0.575999,-31.27372,0
Test_32_01,137,FB,-104.3533,241.0978,125.1859,20.8326,25.3,12.14166667,10.17519,0.5729991,-230.92261,0
Test_32_01,138,FB,-171.5898,83.947,206.15598,34.56618,33.51666667,13.80833333,0,0.575999,-83.947,0
Test_32_01,139,FB,-245.20842,287.0713,334.17912,88.9707,42.675,17.8,28.05971,0.4170011,-259.01159,0
Test_32_01,140,FB,236.80899,176.1901,-291.7062,54.89721,37.78333333,14.19166667,-4.84481,0.5859989,-181.03491,0
Test_32_01,141,FB,256.06,267.1451,-290.9335,34.8735,41.575,20.2,1.000759,0.5679991,-266.144341,0
Test_32_01,142,FB,-276.29791,75.97624,299.556041,23.258131,42.40833333,20.10833333,0,0.5939988,-75.97624,0
Test_32_01,143,FB,-46.21551,282.5421,72.045196,25.829686,21.30833333,11.03333333,-7.265708,0.5159998,-289.807808,0
Test_32_01,144,FB,-99.270936,90.34421,103.362,4.091064,23.89166667,9.741666667,-27.1076,0.4470007,-117.45181,0
Test_32_01,145,FB,-283.55,261.857,292.36318,8.81318,42.875,18.44166667,-18.6833,0.5879989,-280.5403,0
Test_32_01,146,FB,-298.55554,81.36285,341.65728,43.10174,49.25833333,21.125,0,0.422001,-81.36285,0
Test_32_01,147,FB,158.20491,296.8995,-190.49258,32.28767,27.76666667,12.78333333,19.72464,0.6189985,-277.17486,0
Test_32_01,148,FB,-151.4915,123.2096,186.4459,34.9544,28.79166667,9.825,-50.14603,0.4150011,-173.35563,0
